Month,Day,Hour,
8,21,16,74.6
8,21,17,79.3
8,21,18,80.5
8,21,19,84.9
8,21,20,78.6
8,21,21,78.2
8,21,22,80.2
8,21,23,83.5
8,21,24,80.0
8,22,1,80.0
8,22,2,77.0
8,22,3,80.2
8,22,4,76.3
8,22,5,91.4
8,22,6,110.1
8,22,7,115.5
8,22,8,106.9
8,22,9,118.0
8,22,10,112.4
8,22,11,117.3
8,22,12,105.2
8,22,13,113.6
8,22,14,117.3
8,22,15,99.8
8,22,16,97.8
8,22,17,110.3
8,22,18,89.6
8,22,19,87.9
8,22,20,89.6
8,22,21,92.9
8,22,22,87.2
8,22,23,84.7
8,22,24,81.9
8,23,1,88.4
8,23,2,80.3
8,23,3,86.5
8,23,4,115.7
8,23,5,160.1
8,23,6,175.5
8,23,7,220.9
8,23,8,206.7
8,23,9,229.6
8,23,10,203.9
8,23,11,205.5
8,23,12,190.2
8,23,13,226.8
8,23,14,207.9
8,23,15,152.8
8,23,16,122.5
8,23,17,147.9
8,23,18,125.1
8,23,19,121.5
8,23,20,119.4
8,23,21,121.8
8,23,22,118.0
8,23,23,112.2
8,23,24,83.3
8,24,1,103.8
8,24,2,98.4
8,24,3,102.0
8,24,4,127.6
8,24,5,171.9
8,24,6,186.4
8,24,7,210.0
8,24,8,207.7
8,24,9,206.5
8,24,10,218.9
8,24,11,246.1
8,24,12,221.9
8,24,13,247.1
8,24,14,236.1
8,24,15,184.1
8,24,16,129.9
8,24,17,156.8
8,24,18,137.6
8,24,19,127.8
8,24,20,123.7
8,24,21,123.6
8,24,22,134.9
8,24,23,121.5
8,24,24,106.8
8,25,1,106.6
8,25,2,106.2
8,25,3,100.1
8,25,4,138.8
8,25,5,165.7
8,25,6,177.1
8,25,7,207.6
8,25,8,207.6
8,25,9,228.2
8,25,10,249.7
8,25,11,255.5
8,25,12,213.7
8,25,13,244.8
8,25,14,213.2
8,25,15,163.6
8,25,16,130.4
8,25,17,149.1
8,25,18,120.4
8,25,19,118.5
8,25,20,119.4
8,25,21,115.9
8,25,22,120.8
8,25,23,124.3
8,25,24,114.5
8,26,1,104.5
8,26,2,92.9
8,26,3,98.7
8,26,4,105.4
8,26,5,97.0
8,26,6,108.7
8,26,7,91.2
8,26,8,85.1
8,26,9,95.4
8,26,10,114.1
8,26,11,98.7
8,26,12,82.4
8,26,13,99.6
8,26,14,101.5
8,26,15,91.4
8,26,16,83.7
8,26,17,106.1
8,26,18,92.8
8,26,19,87.3
8,26,20,91.2
8,26,21,91.2
8,26,22,92.6
8,26,23,84.4
8,26,24,111.3
8,27,1,77.2
8,27,2,83.1
8,27,3,87.7
8,27,4,76.3
8,27,5,78.9
8,27,6,85.2
8,27,7,86.6
8,27,8,80.5
8,27,9,77.0
8,27,10,85.6
8,27,11,84.7
8,27,12,81.0
8,27,13,73.7
8,27,14,92.9
8,27,15,92.2
8,27,16,78.6
8,27,17,80.0
8,27,18,91.5
8,27,19,84.9
8,27,20,80.7
8,27,21,83.0
8,27,22,84.9
8,27,23,91.4
8,27,24,76.0
8,28,1,77.9
8,28,2,81.4
8,28,3,83.1
8,28,4,82.3
8,28,5,81.2
8,28,6,82.3
8,28,7,81.6
8,28,8,78.4
8,28,9,79.3
8,28,10,83.3
8,28,11,80.7
8,28,12,79.6
8,28,13,73.9
8,28,14,98.9
8,28,15,87.5
8,28,16,76.3
8,28,17,80.0
8,28,18,91.4
8,28,19,84.2
8,28,20,79.5
8,28,21,83.1
8,28,22,83.7
8,28,23,87.2
8,28,24,73.5
8,29,1,74.6
8,29,2,81.2
8,29,3,79.8
8,29,4,86.5
8,29,5,94.3
8,29,6,97.1
8,29,7,94.7
8,29,8,93.8
8,29,9,94.9
8,29,10,98.7
8,29,11,103.4
8,29,12,77.5
8,29,13,99.4
8,29,14,107.6
8,29,15,92.6
8,29,16,86.3
8,29,17,94.5
8,29,18,93.6
8,29,19,85.4
8,29,20,94.2
8,29,21,95.2
8,29,22,95.7
8,29,23,94.2
8,29,24,75.1
8,30,1,79.5
8,30,2,85.1
8,30,3,86.8
8,30,4,109.0
8,30,5,125.5
8,30,6,153.0
8,30,7,190.6
8,30,8,199.7
8,30,9,199.5
8,30,10,211.6
8,30,11,210.2
8,30,12,210.5
8,30,13,220.0
8,30,14,199.0
8,30,15,167.3
8,30,16,129.3
8,30,17,136.9
8,30,18,132.7
8,30,19,117.8
8,30,20,126.7
8,30,21,118.7
8,30,22,108.3
8,30,23,124.4
8,30,24,79.1
8,31,1,101.0
8,31,2,103.6
8,31,3,102.9
8,31,4,119.4
8,31,5,134.4
8,31,6,160.3
8,31,7,190.1
8,31,8,193.0
8,31,9,185.2
8,31,10,197.8
8,31,11,190.2
8,31,12,178.5
8,31,13,218.4
8,31,14,203.5
8,31,15,150.2
8,31,16,116.6
8,31,17,128.6
8,31,18,129.5
8,31,19,115.5
8,31,20,122.2
8,31,21,118.8
8,31,22,121.3
8,31,23,109.6
8,31,24,102.4
9,1,1,104.5
9,1,2,99.4
9,1,3,106.6
9,1,4,116.2
9,1,5,139.3
9,1,6,172.4
9,1,7,206.7
9,1,8,208.4
9,1,9,201.1
9,1,10,198.1
9,1,11,187.1
9,1,12,174.5
9,1,13,193.2
9,1,14,189.5
9,1,15,157.7
9,1,16,127.1
9,1,17,142.1
9,1,18,115.9
9,1,19,120.9
9,1,20,120.1
9,1,21,116.9
9,1,22,122.3
9,1,23,126.5
9,1,24,106.4
9,2,1,119.7
9,2,2,87.9
9,2,3,114.8
9,2,4,118.0
9,2,5,107.3
9,2,6,108.2
9,2,7,100.8
9,2,8,110.1
9,2,9,105.4
9,2,10,96.8
9,2,11,94.5
9,2,12,111.7
9,2,13,115.3
9,2,14,128.3
9,2,15,112.4
9,2,16,98.2
9,2,17,105.4
9,2,18,95.7
9,2,19,98.5
9,2,20,103.6
9,2,21,105.2
9,2,22,108.9
9,2,23,96.1
9,2,24,119.2
9,3,1,86.1
9,3,2,89.4
9,3,3,86.5
9,3,4,84.4
9,3,5,96.4
9,3,6,87.7
9,3,7,80.3
9,3,8,83.5
9,3,9,92.2
9,3,10,81.9
9,3,11,91.2
9,3,12,90.7
9,3,13,83.5
9,3,14,103.6
9,3,15,96.4
9,3,16,97.8
9,3,17,91.9
9,3,18,101.2
9,3,19,87.2
9,3,20,94.9
9,3,21,92.2
9,3,22,86.6
9,3,23,98.0
9,3,24,87.7
9,4,1,88.4
9,4,2,87.3
9,4,3,83.7
9,4,4,87.2
9,4,5,94.2
9,4,6,87.5
9,4,7,78.8
9,4,8,80.2
9,4,9,95.7
9,4,10,85.1
9,4,11,95.0
9,4,12,88.6
9,4,13,88.7
9,4,14,96.4
9,4,15,94.0
9,4,16,97.3
9,4,17,91.9
9,4,18,104.0
9,4,19,87.5
9,4,20,92.9
9,4,21,89.4
9,4,22,92.1
9,4,23,102.6
9,4,24,87.2
9,5,1,86.6
9,5,2,86.6
9,5,3,85.6
9,5,4,120.4
9,5,5,138.4
9,5,6,183.2
9,5,7,190.8
9,5,8,167.3
9,5,9,201.4
9,5,10,189.4
9,5,11,179.9
9,5,12,141.2
9,5,13,157.9
9,5,14,131.8
9,5,15,123.7
9,5,16,112.0
9,5,17,124.8
9,5,18,100.1
9,5,19,108.2
9,5,20,103.4
9,5,21,114.8
9,5,22,110.6
9,5,23,104.0
9,5,24,86.8
9,6,1,88.2
9,6,2,93.6
9,6,3,84.4
9,6,4,117.8
9,6,5,121.6
9,6,6,155.9
9,6,7,168.9
9,6,8,179.4
9,6,9,176.6
9,6,10,197.1
9,6,11,198.3
9,6,12,187.6
9,6,13,210.0
9,6,14,205.5
9,6,15,180.6
9,6,16,135.6
9,6,17,146.8
9,6,18,135.5
9,6,19,127.8
9,6,20,125.7
9,6,21,125.1
9,6,22,126.9
9,6,23,112.5
9,6,24,86.1
9,7,1,100.6
9,7,2,99.1
9,7,3,106.6
9,7,4,115.5
9,7,5,138.4
9,7,6,168.0
9,7,7,191.1
9,7,8,200.2
9,7,9,197.1
9,7,10,193.0
9,7,11,209.7
9,7,12,194.6
9,7,13,213.5
9,7,14,211.2
9,7,15,172.7
9,7,16,131.1
9,7,17,146.1
9,7,18,127.9
9,7,19,124.1
9,7,20,125.8
9,7,21,120.4
9,7,22,120.9
9,7,23,114.8
9,7,24,105.0
9,8,1,110.3
9,8,2,99.2
9,8,3,105.7
9,8,4,144.0
9,8,5,167.8
9,8,6,204.6
9,8,7,237.8
9,8,8,235.2
9,8,9,241.3
9,8,10,250.1
9,8,11,222.8
9,8,12,208.3
9,8,13,221.6
9,8,14,180.8
9,8,15,141.2
9,8,16,115.2
9,8,17,134.4
9,8,18,88.0
9,8,19,111.3
9,8,20,115.0
9,8,21,116.6
9,8,22,123.7
9,8,23,124.6
9,8,24,110.1
9,9,1,110.3
9,9,2,98.4
9,9,3,101.0
9,9,4,100.1
9,9,5,106.6
9,9,6,129.3
9,9,7,109.4
9,9,8,103.4
9,9,9,106.1
9,9,10,110.8
9,9,11,104.1
9,9,12,73.3
9,9,13,109.2
9,9,14,98.7
9,9,15,97.0
9,9,16,86.5
9,9,17,100.6
9,9,18,81.9
9,9,19,85.4
9,9,20,94.5
9,9,21,99.8
9,9,22,83.3
9,9,23,84.7
9,9,24,106.6
9,10,1,78.6
9,10,2,80.7
9,10,3,77.5
9,10,4,73.7
9,10,5,86.6
9,10,6,77.7
9,10,7,74.9
9,10,8,76.1
9,10,9,88.0
9,10,10,73.9
9,10,11,81.4
9,10,12,79.3
9,10,13,78.1
9,10,14,90.1
9,10,15,77.5
9,10,16,77.9
9,10,17,84.7
9,10,18,72.1
9,10,19,79.1
9,10,20,86.5
9,10,21,77.4
9,10,22,77.0
9,10,23,83.3
9,10,24,76.7
9,11,1,75.8
9,11,2,77.2
9,11,3,76.0
9,11,4,74.4
9,11,5,88.9
9,11,6,70.5
9,11,7,80.0
9,11,8,78.6
9,11,9,82.1
9,11,10,74.2
9,11,11,89.3
9,11,12,80.7
9,11,13,83.8
9,11,14,94.3
9,11,15,82.1
9,11,16,91.7
9,11,17,78.4
9,11,18,76.5
9,11,19,92.1
9,11,20,83.5
9,11,21,78.1
9,11,22,80.5
9,11,23,82.6
9,11,24,75.8
9,12,1,85.1
9,12,2,79.5
9,12,3,78.2
9,12,4,97.3
9,12,5,148.4
9,12,6,164.0
9,12,7,194.1
9,12,8,202.5
9,12,9,184.5
9,12,10,190.6
9,12,11,181.0
9,12,12,141.9
9,12,13,190.8
9,12,14,172.7
9,12,15,132.1
9,12,16,106.6
9,12,17,124.6
9,12,18,91.5
9,12,19,104.1
9,12,20,105.4
9,12,21,112.9
9,12,22,108.3
9,12,23,118.8
9,12,24,73.3
9,13,1,97.8
9,13,2,90.1
9,13,3,87.0
9,13,4,127.2
9,13,5,143.0
9,13,6,166.8
9,13,7,209.8
9,13,8,210.5
9,13,9,189.2
9,13,10,182.5
9,13,11,179.6
9,13,12,175.7
9,13,13,160.7
9,13,14,165.4
9,13,15,135.1
9,13,16,109.6
9,13,17,124.8
9,13,18,112.2
9,13,19,104.7
9,13,20,112.9
9,13,21,112.9
9,13,22,113.4
9,13,23,105.2
9,13,24,95.4
9,14,1,97.3
9,14,2,94.5
9,14,3,95.6
9,14,4,111.1
9,14,5,142.8
9,14,6,163.8
9,14,7,215.1
9,14,8,194.1
9,14,9,215.3
9,14,10,192.2
9,14,11,196.7
9,14,12,169.6
9,14,13,200.7
9,14,14,191.8
9,14,15,149.1
9,14,16,113.1
9,14,17,123.2
9,14,18,109.0
9,14,19,105.4
9,14,20,99.1
9,14,21,105.9
9,14,22,114.6
9,14,23,108.9
9,14,24,97.5
9,15,1,93.3
9,15,2,84.5
9,15,3,88.0
9,15,4,116.0
9,15,5,129.9
9,15,6,178.0
9,15,7,196.9
9,15,8,214.7
9,15,9,220.2
9,15,10,212.5
9,15,11,216.3
9,15,12,179.7
9,15,13,206.7
9,15,14,181.7
9,15,15,147.7
9,15,16,101.5
9,15,17,114.8
9,15,18,100.3
9,15,19,101.0
9,15,20,97.5
9,15,21,110.1
9,15,22,110.4
9,15,23,116.0
9,15,24,97.7
9,16,1,92.8
9,16,2,94.9
9,16,3,85.8
9,16,4,99.1
9,16,5,90.3
9,16,6,108.2
9,16,7,93.5
9,16,8,90.1
9,16,9,87.7
9,16,10,99.4
9,16,11,95.2
9,16,12,77.7
9,16,13,93.6
9,16,14,97.5
9,16,15,88.0
9,16,16,76.7
9,16,17,89.3
9,16,18,89.1
9,16,19,86.8
9,16,20,89.1
9,16,21,93.5
9,16,22,85.8
9,16,23,90.3
9,16,24,94.7
9,17,1,80.9
9,17,2,86.6
9,17,3,81.2
9,17,4,79.5
9,17,5,81.7
9,17,6,83.1
9,17,7,86.5
9,17,8,78.8
9,17,9,77.4
9,17,10,78.1
9,17,11,86.5
9,17,12,74.4
9,17,13,70.4
9,17,14,91.9
9,17,15,85.9
9,17,16,72.8
9,17,17,77.2
9,17,18,88.4
9,17,19,78.1
9,17,20,84.9
9,17,21,80.2
9,17,22,81.4
9,17,23,93.3
9,17,24,70.7
9,18,1,79.1
9,18,2,84.5
9,18,3,81.7
9,18,4,79.3
9,18,5,86.5
9,18,6,78.6
9,18,7,83.1
9,18,8,80.0
9,18,9,76.0
9,18,10,86.6
9,18,11,90.0
9,18,12,88.0
9,18,13,81.7
9,18,14,90.5
9,18,15,90.8
9,18,16,79.3
9,18,17,84.2
9,18,18,90.5
9,18,19,79.3
9,18,20,88.6
9,18,21,86.8
9,18,22,83.0
9,18,23,88.6
9,18,24,70.9
9,19,1,75.1
9,19,2,87.5
9,19,3,81.7
9,19,4,107.5
9,19,5,129.9
9,19,6,171.3
9,19,7,192.9
9,19,8,192.0
9,19,9,174.8
9,19,10,184.3
9,19,11,188.1
9,19,12,164.3
9,19,13,195.1
9,19,14,170.1
9,19,15,137.4
9,19,16,99.6
9,19,17,111.5
9,19,18,94.7
9,19,19,93.5
9,19,20,98.5
9,19,21,98.9
9,19,22,111.0
9,19,23,110.8
9,19,24,80.5
9,20,1,91.2
9,20,2,87.0
9,20,3,81.9
9,20,4,116.6
9,20,5,128.5
9,20,6,167.3
9,20,7,188.3
9,20,8,214.7
9,20,9,177.1
9,20,10,193.2
9,20,11,196.2
9,20,12,172.7
9,20,13,194.1
9,20,14,183.1
9,20,15,137.2
9,20,16,112.5
9,20,17,118.5
9,20,18,108.9
9,20,19,101.2
9,20,20,102.9
9,20,21,103.1
9,20,22,110.3
9,20,23,98.2
9,20,24,92.8
9,21,1,88.7
9,21,2,84.2
9,21,3,83.3
9,21,4,122.7
9,21,5,121.8
9,21,6,160.0
9,21,7,161.4
9,21,8,166.6
9,21,9,156.8
9,21,10,173.3
9,21,11,162.1
9,21,12,119.4
9,21,13,139.5
9,21,14,116.2
9,21,15,114.6
9,21,16,98.0
9,21,17,104.7
9,21,18,84.2
9,21,19,100.6
9,21,20,102.0
9,21,21,100.3
9,21,22,97.3
9,21,23,91.7
9,21,24,85.8
9,22,1,80.3
9,22,2,83.0
9,22,3,74.7
9,22,4,109.7
9,22,5,118.3
9,22,6,149.8
9,22,7,179.0
9,22,8,176.8
9,22,9,182.2
9,22,10,188.0
9,22,11,202.8
9,22,12,168.5
9,22,13,191.1
9,22,14,200.2
9,22,15,134.1
9,22,16,106.8
9,22,17,120.6
9,22,18,108.9
9,22,19,102.7
9,22,20,108.3
9,22,21,110.4
9,22,22,108.2
9,22,23,110.8
9,22,24,82.6
9,23,1,89.1
9,23,2,89.3
9,23,3,82.4
9,23,4,119.5
9,23,5,148.8
9,23,6,184.5
9,23,7,188.3
9,23,8,193.7
9,23,9,199.9
9,23,10,193.4
9,23,11,191.6
9,23,12,150.5
9,23,13,124.8
9,23,14,110.1
9,23,15,99.8
9,23,16,95.7
9,23,17,112.7
9,23,18,89.3
9,23,19,101.2
9,23,20,106.8
9,23,21,109.2
9,23,22,114.6
9,23,23,98.7
9,23,24,99.8
9,24,1,94.2
9,24,2,86.3
9,24,3,90.0
9,24,4,87.3
9,24,5,94.0
9,24,6,87.9
9,24,7,79.6
9,24,8,80.5
9,24,9,86.1
9,24,10,83.3
9,24,11,83.0
9,24,12,73.0
9,24,13,74.7
9,24,14,95.7
9,24,15,83.3
9,24,16,77.0
9,24,17,83.3
9,24,18,85.9
9,24,19,83.3
9,24,20,88.7
9,24,21,87.5
9,24,22,83.5
9,24,23,89.3
9,24,24,88.6
9,25,1,73.7
9,25,2,88.4
9,25,3,77.5
9,25,4,74.6
9,25,5,84.7
9,25,6,84.4
9,25,7,85.8
9,25,8,83.0
9,25,9,81.6
9,25,10,81.6
9,25,11,89.4
9,25,12,80.3
9,25,13,73.2
9,25,14,94.2
9,25,15,88.6
9,25,16,77.7
9,25,17,83.3
9,25,18,89.1
9,25,19,83.5
9,25,20,88.7
9,25,21,87.7
9,25,22,88.6
9,25,23,88.9
9,25,24,84.5
9,26,1,81.2
9,26,2,86.6
9,26,3,82.1
9,26,4,95.2
9,26,5,118.7
9,26,6,150.0
9,26,7,161.2
9,26,8,127.9
9,26,9,130.9
9,26,10,155.2
9,26,11,150.9
9,26,12,117.3
9,26,13,134.8
9,26,14,128.8
9,26,15,117.3
9,26,16,98.5
9,26,17,108.9
9,26,18,88.0
9,26,19,93.5
9,26,20,102.2
9,26,21,104.1
9,26,22,110.8
9,26,23,105.4
9,26,24,76.3
9,27,1,87.2
9,27,2,90.5
9,27,3,88.0
9,27,4,117.1
9,27,5,159.4
9,27,6,166.6
9,27,7,199.5
9,27,8,186.0
9,27,9,189.5
9,27,10,181.0
9,27,11,186.4
9,27,12,148.8
9,27,13,169.1
9,27,14,167.3
9,27,15,126.7
9,27,16,94.0
9,27,17,113.9
9,27,18,99.9
9,27,19,91.7
9,27,20,95.7
9,27,21,96.1
9,27,22,95.7
9,27,23,97.7
9,27,24,94.2
9,28,1,87.3
9,28,2,84.7
9,28,3,81.2
9,28,4,106.6
9,28,5,127.6
9,28,6,162.6
9,28,7,201.3
9,28,8,189.7
9,28,9,198.1
9,28,10,207.6
9,28,11,210.7
9,28,12,197.4
9,28,13,200.2
9,28,14,188.1
9,28,15,145.3
9,28,16,111.7
9,28,17,117.6
9,28,18,100.6
9,28,19,102.9
9,28,20,103.4
9,28,21,98.2
9,28,22,101.0
9,28,23,104.3
9,28,24,86.3
9,29,1,94.0
9,29,2,81.0
9,29,3,91.9
9,29,4,102.9
9,29,5,126.7
9,29,6,156.5
9,29,7,184.1
9,29,8,200.9
9,29,9,186.6
9,29,10,184.6
9,29,11,197.8
9,29,12,176.1
9,29,13,186.0
9,29,14,176.1
9,29,15,128.3
9,29,16,92.2
9,29,17,103.8
9,29,18,90.7
9,29,19,91.5
9,29,20,93.1
9,29,21,95.9
9,29,22,107.3
9,29,23,105.9
9,29,24,84.0
9,30,1,87.2
9,30,2,83.1
9,30,3,86.1
9,30,4,94.0
9,30,5,87.3
9,30,6,93.1
9,30,7,72.6
9,30,8,80.0
9,30,9,86.1
9,30,10,91.4
9,30,11,91.9
9,30,12,76.5
9,30,13,92.2
9,30,14,91.5
9,30,15,88.6
9,30,16,77.4
9,30,17,93.3
9,30,18,85.8
9,30,19,93.3
9,30,20,87.9
9,30,21,87.9
9,30,22,88.9
9,30,23,87.9
9,30,24,95.9
10,1,1,70.4
10,1,2,76.7
10,1,3,73.9
10,1,4,74.2
10,1,5,80.0
10,1,6,74.2
10,1,7,82.3
10,1,8,73.2
10,1,9,77.7
10,1,10,77.9
10,1,11,79.1
10,1,12,76.3
10,1,13,68.3
10,1,14,89.1
10,1,15,83.7
10,1,16,72.3
10,1,17,74.4
10,1,18,86.1
10,1,19,75.4
10,1,20,79.1
10,1,21,78.6
10,1,22,81.6
10,1,23,93.5
10,1,24,69.5
10,2,1,80.9
10,2,2,82.3
10,2,3,77.9
10,2,4,83.8
10,2,5,88.2
10,2,6,78.9
10,2,7,78.6
10,2,8,78.2
10,2,9,79.6
10,2,10,79.1
10,2,11,76.8
10,2,12,71.2
10,2,13,69.0
10,2,14,85.1
10,2,15,81.6
10,2,16,70.0
10,2,17,73.7
10,2,18,86.8
10,2,19,76.7
10,2,20,75.1
10,2,21,80.0
10,2,22,77.4
10,2,23,84.4
10,2,24,85.9
10,3,1,73.2
10,3,2,81.4
10,3,3,73.5
10,3,4,85.2
10,3,5,95.9
10,3,6,110.8
10,3,7,98.5
10,3,8,98.2
10,3,9,101.7
10,3,10,114.5
10,3,11,105.2
10,3,12,95.4
10,3,13,111.3
10,3,14,97.7
10,3,15,96.8
10,3,16,89.8
10,3,17,100.1
10,3,18,80.7
10,3,19,96.1
10,3,20,98.5
10,3,21,97.3
10,3,22,79.8
10,3,23,81.6
10,3,24,71.9
10,4,1,76.5
10,4,2,80.0
10,4,3,77.7
10,4,4,105.5
10,4,5,118.5
10,4,6,151.7
10,4,7,175.9
10,4,8,171.0
10,4,9,159.4
10,4,10,194.1
10,4,11,204.4
10,4,12,177.6
10,4,13,201.4
10,4,14,192.2
10,4,15,146.8
10,4,16,110.6
10,4,17,117.4
10,4,18,108.3
10,4,19,103.8
10,4,20,105.9
10,4,21,101.5
10,4,22,99.1
10,4,23,94.3
10,4,24,70.9
10,5,1,86.5
10,5,2,91.2
10,5,3,86.6
10,5,4,109.9
10,5,5,136.3
10,5,6,161.9
10,5,7,199.5
10,5,8,190.2
10,5,9,203.5
10,5,10,193.0
10,5,11,188.3
10,5,12,180.6
10,5,13,199.2
10,5,14,172.0
10,5,15,133.7
10,5,16,107.3
10,5,17,118.5
10,5,18,107.1
10,5,19,100.5
10,5,20,103.4
10,5,21,101.9
10,5,22,104.3
10,5,23,93.1
10,5,24,90.5
10,6,1,92.2
10,6,2,92.1
10,6,3,85.8
10,6,4,129.2
10,6,5,146.0
10,6,6,159.1
10,6,7,204.2
10,6,8,207.6
10,6,9,196.2
10,6,10,197.6
10,6,11,204.9
10,6,12,189.5
10,6,13,199.5
10,6,14,182.2
10,6,15,161.7
10,6,16,108.7
10,6,17,126.0
10,6,18,97.7
10,6,19,98.9
10,6,20,97.3
10,6,21,104.0
10,6,22,97.5
10,6,23,87.2
10,6,24,91.7
10,7,1,73.2
10,7,2,82.1
10,7,3,72.3
10,7,4,80.9
10,7,5,77.0
10,7,6,102.7
10,7,7,88.7
10,7,8,87.2
10,7,9,81.6
10,7,10,85.8
10,7,11,87.7
10,7,12,72.6
10,7,13,85.4
10,7,14,95.0
10,7,15,81.0
10,7,16,65.5
10,7,17,72.8
10,7,18,67.0
10,7,19,63.9
10,7,20,66.7
10,7,21,73.0
10,7,22,71.9
10,7,23,73.3
10,7,24,83.5
10,8,1,67.9
10,8,2,72.1
10,8,3,69.7
10,8,4,63.9
10,8,5,78.2
10,8,6,69.7
10,8,7,71.2
10,8,8,73.0
10,8,9,68.6
10,8,10,70.5
10,8,11,79.1
10,8,12,67.4
10,8,13,76.8
10,8,14,83.0
10,8,15,78.6
10,8,16,70.4
10,8,17,74.7
10,8,18,88.4
10,8,19,76.5
10,8,20,78.2
10,8,21,77.9
10,8,22,73.0
10,8,23,82.3
10,8,24,64.1
10,9,1,64.8
10,9,2,71.6
10,9,3,71.1
10,9,4,64.9
10,9,5,72.8
10,9,6,72.5
10,9,7,69.3
10,9,8,69.3
10,9,9,72.6
10,9,10,68.6
10,9,11,69.7
10,9,12,60.0
10,9,13,69.5
10,9,14,90.8
10,9,15,81.4
10,9,16,68.3
10,9,17,68.8
10,9,18,81.7
10,9,19,72.3
10,9,20,74.0
10,9,21,73.3
10,9,22,76.0
10,9,23,87.0
10,9,24,61.3
10,10,1,74.0
10,10,2,71.1
10,10,3,79.8
10,10,4,97.0
10,10,5,119.4
10,10,6,155.8
10,10,7,186.0
10,10,8,177.3
10,10,9,190.9
10,10,10,181.7
10,10,11,198.3
10,10,12,150.0
10,10,13,176.2
10,10,14,165.0
10,10,15,117.6
10,10,16,92.1
10,10,17,121.8
10,10,18,102.0
10,10,19,99.2
10,10,20,102.6
10,10,21,104.5
10,10,22,105.0
10,10,23,110.3
10,10,24,64.2
10,11,1,91.4
10,11,2,89.4
10,11,3,86.6
10,11,4,136.0
10,11,5,162.2
10,11,6,185.0
10,11,7,200.4
10,11,8,216.3
10,11,9,211.1
10,11,10,203.7
10,11,11,199.5
10,11,12,188.8
10,11,13,194.1
10,11,14,175.2
10,11,15,156.8
10,11,16,103.4
10,11,17,125.5
10,11,18,113.9
10,11,19,115.0
10,11,20,104.5
10,11,21,101.9
10,11,22,112.5
10,11,23,105.0
10,11,24,90.1
10,12,1,85.9
10,12,2,90.1
10,12,3,89.3
10,12,4,121.1
10,12,5,139.0
10,12,6,151.0
10,12,7,179.0
10,12,8,167.5
10,12,9,158.9
10,12,10,189.4
10,12,11,192.9
10,12,12,172.6
10,12,13,190.4
10,12,14,170.1
10,12,15,129.9
10,12,16,93.6
10,12,17,97.7
10,12,18,108.7
10,12,19,92.9
10,12,20,96.3
10,12,21,95.7
10,12,22,101.3
10,12,23,94.7
10,12,24,81.2
10,13,1,81.9
10,13,2,85.4
10,13,3,87.9
10,13,4,113.6
10,13,5,110.6
10,13,6,157.2
10,13,7,193.0
10,13,8,184.8
10,13,9,178.3
10,13,10,193.7
10,13,11,214.9
10,13,12,170.6
10,13,13,204.1
10,13,14,187.4
10,13,15,122.2
10,13,16,99.6
10,13,17,111.0
10,13,18,98.2
10,13,19,93.3
10,13,20,101.2
10,13,21,104.7
10,13,22,111.1
10,13,23,95.6
10,13,24,78.8
10,14,1,78.4
10,14,2,87.0
10,14,3,89.3
10,14,4,89.6
10,14,5,102.0
10,14,6,141.1
10,14,7,137.2
10,14,8,140.9
10,14,9,126.5
10,14,10,144.2
10,14,11,124.6
10,14,12,69.5
10,14,13,92.6
10,14,14,89.3
10,14,15,85.6
10,14,16,71.6
10,14,17,85.1
10,14,18,77.2
10,14,19,72.5
10,14,20,83.8
10,14,21,84.2
10,14,22,84.4
10,14,23,77.9
10,14,24,84.0
10,15,1,68.1
10,15,2,79.1
10,15,3,66.7
10,15,4,62.1
10,15,5,70.9
10,15,6,75.3
10,15,7,73.2
10,15,8,66.3
10,15,9,71.2
10,15,10,71.1
10,15,11,71.9
10,15,12,67.7
10,15,13,60.9
10,15,14,84.2
10,15,15,79.3
10,15,16,75.1
10,15,17,77.4
10,15,18,87.7
10,15,19,79.8
10,15,20,84.4
10,15,21,86.1
10,15,22,77.7
10,15,23,72.3
10,15,24,67.2
10,16,1,67.9
10,16,2,70.5
10,16,3,69.5
10,16,4,65.5
10,16,5,74.7
10,16,6,74.2
10,16,7,72.1
10,16,8,69.0
10,16,9,69.3
10,16,10,73.0
10,16,11,81.9
10,16,12,70.5
10,16,13,63.7
10,16,14,82.8
10,16,15,77.2
10,16,16,66.7
10,16,17,67.7
10,16,18,79.6
10,16,19,69.7
10,16,20,71.1
10,16,21,73.2
10,16,22,78.1
10,16,23,74.0
10,16,24,70.7
10,17,1,70.7
10,17,2,79.3
10,17,3,71.6
10,17,4,111.1
10,17,5,142.3
10,17,6,159.8
10,17,7,202.7
10,17,8,192.3
10,17,9,191.5
10,17,10,210.4
10,17,11,206.2
10,17,12,190.6
10,17,13,203.0
10,17,14,198.3
10,17,15,145.1
10,17,16,113.9
10,17,17,124.6
10,17,18,112.5
10,17,19,101.0
10,17,20,111.3
10,17,21,115.3
10,17,22,117.1
10,17,23,116.6
10,17,24,68.4
10,18,1,95.4
10,18,2,96.3
10,18,3,97.0
10,18,4,126.2
10,18,5,160.5
10,18,6,174.7
10,18,7,203.7
10,18,8,199.5
10,18,9,189.9
10,18,10,203.7
10,18,11,213.7
10,18,12,183.9
10,18,13,204.6
10,18,14,192.7
10,18,15,150.7
10,18,16,105.9
10,18,17,135.1
10,18,18,99.4
10,18,19,106.2
10,18,20,112.0
10,18,21,106.6
